id,student_id,title,category,description,achieved_on,issuing_organization,proof_url
bc179a04-f769-47e4-9787-56c5b34ff106,b10c4705-1374-498e-b588-8b6e814cddd2,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-08-10,AICTE,https://uei-proofs.s3.amazonaws.com/ach-2160e830.pdf
d1d797c5-f6c1-4b60-a907-d67ec7ff4d56,1af32531-4582-4867-a7f1-70e008610d62,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2024-07-30,AWS,https://uei-proofs.s3.amazonaws.com/ach-2e142c2d.pdf
c76eef81-f87f-4430-a5ae-7dc94430555c,1d120b48-52c7-42f1-9498-c395cda475ed,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-08-06,Google,https://uei-proofs.s3.amazonaws.com/ach-93d0b8da.pdf
1e406ee3-1b3b-48f3-9314-1e0e288788f9,fd7bc3ed-564c-48e3-8af4-d47ec4b6adae,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-10-29,External Body,https://uei-proofs.s3.amazonaws.com/ach-bb7e6efb.pdf
ae680018-b0dc-43ac-b8d2-448c69177f29,1f260fb6-c6fd-4cdc-84ef-e27e79b5c31f,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-01-09,External Body,https://uei-proofs.s3.amazonaws.com/ach-5d3938df.pdf
800b04c0-7b24-4b2b-bc11-b34b746e7267,6906833a-ed91-44ef-9f39-cfa1ad466199,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2025-03-07,External Body,https://uei-proofs.s3.amazonaws.com/ach-c870753f.pdf
50b9b66e-0261-4fce-8d0a-f985ed0a9a9e,c9426514-1f43-4ec4-a1be-04036ec45c7e,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-07-14,Google,https://uei-proofs.s3.amazonaws.com/ach-ec511755.pdf
05aefb40-fc9b-4677-b15f-8cd9693db802,c9426514-1f43-4ec4-a1be-04036ec45c7e,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-02-17,AWS,https://uei-proofs.s3.amazonaws.com/ach-86bbfae5.pdf
3a08e4ef-ccee-4c17-8835-b36c787aa4ce,c9426514-1f43-4ec4-a1be-04036ec45c7e,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2026-04-29,External Body,https://uei-proofs.s3.amazonaws.com/ach-0ee3cd7c.pdf
c62cc412-56b6-4ae7-a771-70fe4d366199,7d372ae8-b86d-43c6-9296-92c6222105e7,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-09-03,IEEE,https://uei-proofs.s3.amazonaws.com/ach-0b15cc1e.pdf
d994bd86-7857-4377-8419-d172efdcf680,9725996d-ae2f-454e-9317-777d1dc37f50,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-09-22,AWS,https://uei-proofs.s3.amazonaws.com/ach-7a310d90.pdf
5c911a0d-5637-4d5a-9b89-075744f7b1dd,2052df68-0f4f-45a0-9cce-d4a6ad838770,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-03-02,External Body,https://uei-proofs.s3.amazonaws.com/ach-e3b2ce9f.pdf
5b660554-9751-42f1-abb8-b97fbe8f286f,ae9f84e7-e01e-49fe-9bca-05498774a11a,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-06-02,AWS,https://uei-proofs.s3.amazonaws.com/ach-37b258a6.pdf
76b04a6a-65ff-4936-b8b0-b7d9e8c23021,7683985b-bda9-4f7d-9a08-f7e1811bc5e6,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2024-10-05,AICTE,https://uei-proofs.s3.amazonaws.com/ach-42af0414.pdf
a2b78a09-5ce2-4e7d-a808-07a186379f11,7683985b-bda9-4f7d-9a08-f7e1811bc5e6,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-05-03,AICTE,https://uei-proofs.s3.amazonaws.com/ach-1ee634f3.pdf
